slug,name,family,macroarea,glottocode,iso639_3,austlang,lat,lon,coord_provenance,coord_approximate,tier,endangerment,grammar_profiled,grammar_feature_count,lexicon_state,word_count,deep_time_divergence_bp,classification_chain
wiki1239,Wik-Iiyanh,Pama-Nyungan,Australia,wiki1239,wij,Y172,-14.1273,142.781,glottolog,false,documented,moribund,false,,pointer_only,,,Pama-Nyungan > Paman > Compromise Middle Pama > Wik > Kuku-Wik-Ep > Kuku-Wik > Mungkanic > Mungkan-Mungkanhu
wikk1239,Wik-Keyangan,Unattested,Australia,wikk1239,wif,Y173,-14.2649,142.005,glottolog,false,documented,extinct,false,,pointer_only,,,Unattested > Pama-Nyungan (Unattested)
wikm1246,Wik-Me'anha,Pama-Nyungan,Australia,wikm1246,wih,Y53,-14.058,141.925,glottolog,false,documented,moribund,false,,pointer_only,,,Pama-Nyungan > Paman > Compromise Middle Pama > Wik > Kuku-Wik-Ep > Ep-Meanha-Keyenganh
wikm1247,Wik-Mungkan,Pama-Nyungan,Australia,wikm1247,wim,Y57,-13.98051,141.81611,glottolog,false,documented,shifting,true,197,pointer_only,,966,Pama-Nyungan > Paman > Compromise Middle Pama > Wik > Kuku-Wik-Ep > Kuku-Wik > Mungkanic > Mungkan-Mungkanhu
wikn1244,Wik-Ngandjara,Pama-Nyungan,Australia,wikn1244,,,-13.6835,141.557,glottolog,false,classified,unknown,false,,none,,,Pama-Nyungan > Paman > Compromise Middle Pama > Wik > Ngatharra-Ngathana-Iinychanya > Wikalkan
wikn1245,Wik-Ngathana,Pama-Nyungan,Australia,wikn1245,wig,Y54;Y56,-13.8691,141.532,glottolog,false,documented,shifting,true,11,pointer_only,,,Pama-Nyungan > Paman > Compromise Middle Pama > Wik > Ngatharra-Ngathana-Iinychanya
wikn1246,Wikngenchera,Pama-Nyungan,Australia,wikn1246,wua,Y59,-13.4957,141.599,glottolog,false,documented,moribund,false,,pointer_only,,518.9,Pama-Nyungan > Paman > Compromise Middle Pama
wila1240,Wilawila,Worrorran,Australia,wila1240,wil,K19;K25;K35;K52,-14.9105,126.6,glottolog,false,documented,extinct,true,146,pointer_only,,,Worrorran > Northern Worrorran
wilj1239,Wiljakali,Pama-Nyungan,Australia,wilj1239,,,-32.7021,142.695,glottolog,false,classified,unknown,false,,none,,,Pama-Nyungan > Yarli-Baagandji > Paakantyi
winj1235,Winjarumi,Worrorran,Australia,winj1235,,K56,-15.355178,124.539184,glottolog,false,documented,extinct,true,146,pointer_only,,,Worrorran > Western Worrorran
wira1262,Wiradhuri,Pama-Nyungan,Australia,wira1262,wrh,D10;D58,-34.0742,145.994,glottolog,false,comprehensive,nearly extinct,true,19,open_resource,212,1480.4,Pama-Nyungan > Southeastern Pama-Nyungan > Wiradhuric
wira1265,Wirangu,Pama-Nyungan,Australia,wira1265,wgu,,-32,134,glottolog,false,documented,extinct,true,97,none,,2163.3,Pama-Nyungan > Arandic-Thura-Yura > Thura-Yura
wirr1237,Wirriyaraay,Pama-Nyungan,Australia,wirr1237,,,-29.9037,149.543,glottolog,false,classified,unknown,false,,none,,,Pama-Nyungan > Southeastern Pama-Nyungan > Wiradhuric > Yuwaalaraay-Gamilaraay
wiya1239,Wiyabal,Pama-Nyungan,Australia,wiya1239,,,-28.937029,153.48612,glottolog,false,classified,unknown,false,,none,,,Pama-Nyungan > Southeastern Pama-Nyungan > New South Wales Pama-Nyungan > Greater Bandjalangic > Bandjalangic > Coastal Bandjalang > Lower Richmond
woiw1237,Woiwurrung-Thagungwurrung,Pama-Nyungan,Australia,woiw1237,wyi,S36,-37.64264501,145.5879962,glottolog,false,comprehensive,extinct,true,118,live,500,2201.2,Pama-Nyungan > Southeastern Pama-Nyungan > Victorian Pama-Nyungan > Kulin-Bunganditj > Kulin > Nuclear Kulin
woiw1238,Woiwurrung,Pama-Nyungan,Australia,woiw1238,,,-37.64264501,145.5879962,glottolog,false,classified,unknown,false,,none,,,Pama-Nyungan > Southeastern Pama-Nyungan > Victorian Pama-Nyungan > Kulin-Bunganditj > Kulin > Nuclear Kulin > Woiwurrung-Thagungwurrung
woly1239,Wolyamidi,Worrorran,Australia,woly1239,,,-15.557223,126.22155,glottolog,false,documented,unknown,true,103,none,,,Worrorran > Ngarinyin
wona1238,Wonarua,Pama-Nyungan,Australia,wona1238,,S63,-33.12847,151.43555,glottolog,false,documented,unknown,false,,pointer_only,,,Pama-Nyungan > Southeastern Pama-Nyungan > New South Wales Pama-Nyungan > Yuin-Kuri > Kuri > Hunter-Hastings > Awabakal
wong1246,Wangkumara,Pama-Nyungan,Australia,wong1246,xwk,,-27.10149,143.19619,glottolog,false,documented,extinct,false,,none,,325.3,Pama-Nyungan > Karnic > Badjiri-Eastern Karnic > Eastern Karnic > Wilson River (Grey Range)
wori1245,Worimi,Pama-Nyungan,Australia,wori1245,kda,E2;E3;E67,-32.4806,152.107,glottolog,false,documented,extinct,false,,open_resource,1,763.8,Pama-Nyungan > Southeastern Pama-Nyungan > New South Wales Pama-Nyungan > Yuin-Kuri > Kuri > Hunter-Hastings
woro1258,Worora,Worrorran,Australia,woro1258,,,-15.82429,125.155876,glottolog,false,documented,unknown,false,,open_resource,2,,Worrorran > Western Worrorran > Worrorra
worr1237,Worrorra,Worrorran,Australia,worr1237,wro,K17,-15.612781,124.881218,glottolog,false,documented,extinct,true,190,pointer_only,,,Worrorran > Western Worrorran
wotj1234,Wotjobaluk,Pama-Nyungan,Australia,wotj1234,xwt,S17;S70;S88,-35.82105,141.41791,glottolog,false,documented,extinct,false,,pointer_only,,905.6,Pama-Nyungan > Southeastern Pama-Nyungan > Victorian Pama-Nyungan > Kulin-Bunganditj > Kulin > Nuclear Kulin > Western Victoria
wubu1238,Wubulkarra,Pama-Nyungan,Australia,wubu1238,,N88,-12.2868,135.337,glottolog,false,documented,unknown,false,,pointer_only,,,Pama-Nyungan > Yuulngu > Southern Yolngu > Southern-Eastern Yolngu > Dhuwal-Dhuwala > Eastern Dhuwal-Dhuwala > Gupapuyngu
wula1244,Wulaki,Pama-Nyungan,Australia,wula1244,,,-12.462,134.82,glottolog,false,classified,unknown,false,,none,,,Pama-Nyungan > Yuulngu > Western-Inland Yolngu > Djinang
wulg1239,Wulguru,Pama-Nyungan,Australia,wulg1239,qgu,Y135,-19.85103121,146.3453957,glottolog,false,documented,extinct,false,,pointer_only,,899.3,Pama-Nyungan > Nyawaygic
wuli1242,Wuliwuli,Pama-Nyungan,Australia,wuli1242,wlu,E89,-24.415,149.843,glottolog,false,documented,extinct,false,,pointer_only,,,Pama-Nyungan > Southeastern Pama-Nyungan > North Coast Pama-Nyungan > Waka-Kabic > Western Waka-Kabic
wuln1239,Wulna,Limilngan-Wulna,Australia,wuln1239,wux,N29;N32,-12.3022,131.261,glottolog,false,documented,extinct,false,,pointer_only,,,Limilngan-Wulna
wulu1244,Wuluwurrung,Pama-Nyungan,Australia,wulu1244,,,-38.155612905976,141.53965852318,glottolog,false,classified,unknown,false,,none,,,Pama-Nyungan > Southeastern Pama-Nyungan > Victorian Pama-Nyungan > Kulin-Bunganditj > Warrnambool-Bunganditj > Warrnambool
wulw1234,Wulwulam,Gunwinyguan,Australia,wulw1234,,,-13.817802,131.830997,glottolog,false,classified,extinct,false,,none,,,Gunwinyguan > Western Gunwinyguan > Warrayic > Unclassified Warrayic
wuna1249,Wunambal,Worrorran,Australia,wuna1249,wub,K22,-14.8347,125.72,glottolog,false,documented,moribund,true,148,pointer_only,,,Worrorran > Northern Worrorran
wunu1234,Wunumara,Pama-Nyungan,Australia,wunu1234,wnn,G16.1,-20.4352,140.481,glottolog,false,documented,extinct,false,,pointer_only,,939.8,Pama-Nyungan > Paman > Mayabic > Nuclear Mayabic > Maykulan
wurl1240,Wurla,Worrorran,Australia,wurl1240,,K24;K43,-16.15,127.52,glottolog,false,documented,nearly extinct,true,103,pointer_only,,,Worrorran > Ngarinyin
wurl1241,Wurlayi,Pama-Nyungan,Australia,wurl1241,,,-15.4661,130.651,glottolog,false,classified,unknown,false,,none,,,Pama-Nyungan > Desert Nyungic > Ngumpin-Yapa > Ngumpin > Eastern Ngumpin > Ngumpit > Ngarinman
wurr1238,Wurrugu,Marrku-Wurrugu,Australia,wurr1238,wur,N37;N48,-11.364,132.303,glottolog,false,documented,extinct,false,,pointer_only,,,Marrku-Wurrugu
wuth1237,Wuthathi,Pama-Nyungan,Australia,wuth1237,,,-11.971,143.0879,glottolog,false,documented,extinct,false,,none,,851.4,Pama-Nyungan > Paman > Northern Pama > Gudang-Northeast Paman > Northeast Paman
y100,Koko Kai-kai,unclassified,Australia,,,Y100,-16.247314300433,145.4505725642,austlang,true,listed,unknown,false,,pointer_only,,,
y113,Narkali,unclassified,Australia,,,Y113,,,none,,listed,unknown,false,,pointer_only,,,
y116,Djandjandji,unclassified,Australia,,,Y116,,,none,,listed,unknown,false,,pointer_only,,,
y13,Unjadi,unclassified,Australia,,,Y13,,,none,,listed,unknown,false,,pointer_only,,,
y137,Bindaga,unclassified,Australia,,,Y137,,,none,,listed,unknown,false,,pointer_only,,,
y139,Gunggarbara,unclassified,Australia,,,Y139,,,none,,listed,unknown,false,,pointer_only,,,
y141,Madhirdirl,unclassified,Australia,,,Y141,,,none,,listed,unknown,false,,pointer_only,,,
y142,Mbo'aru,unclassified,Australia,,,Y142,,,none,,listed,unknown,false,,pointer_only,,,
y144,Ug Windjila,unclassified,Australia,,,Y144,,,none,,listed,unknown,false,,pointer_only,,,
y145,Waigur,unclassified,Australia,,,Y145,,,none,,listed,unknown,false,,pointer_only,,,
y146,Walboram,unclassified,Australia,,,Y146,,,none,,listed,unknown,false,,pointer_only,,,
y148,Wulbudjibur,unclassified,Australia,,,Y148,,,none,,listed,unknown,false,,pointer_only,,,
y15,Teppathiggi,unclassified,Australia,,,Y15,-12.076686624177,142.07270874374,austlang,true,listed,unknown,false,,pointer_only,,,
y150,Walmalbarra,unclassified,Australia,,,Y150,-18.058996067778,145.99557921134,austlang,true,listed,unknown,false,,pointer_only,,,
y152,Gambilbarra Jirrbal,unclassified,Australia,,,Y152,-17.680534902205,145.38980732494,austlang,true,listed,unknown,false,,pointer_only,,,
y153,Buluguyban,unclassified,Australia,,,Y153,-18.708380642602,146.56242311527,austlang,true,listed,unknown,false,,pointer_only,,,
y154,Mulgu,unclassified,Australia,,,Y154,-18.734102168312,146.62250127891,austlang,true,listed,unknown,false,,pointer_only,,,
y155,Coonambella,unclassified,Australia,,,Y155,-19.265119283437,146.81786611084,austlang,true,listed,unknown,false,,pointer_only,,,
y156,Marrett River language,unclassified,Australia,,,Y156,-14.393619792306,144.17419635006,austlang,true,listed,unknown,false,,pointer_only,,,
y157,Mbarmburmu,unclassified,Australia,,,Y157,,,none,,listed,unknown,false,,pointer_only,,,
y158,China Camp,unclassified,Australia,,,Y158,-16.047492802368,145.29945831264,austlang,true,listed,unknown,false,,pointer_only,,,
y159,Gugu Dyilin,unclassified,Australia,,,Y159,,,none,,listed,unknown,false,,pointer_only,,,
y16,Ngadhugudi,unclassified,Australia,,,Y16,-12.07837677618,142.348611954,austlang,true,listed,unknown,false,,pointer_only,,,
y161,Kuku Jakandji,unclassified,Australia,,,Y161,-16.649676048725,145.21066410009,austlang,true,listed,unknown,false,,pointer_only,,,
y164,Wulbura,unclassified,Australia,,,Y164,,,none,,listed,unknown,false,,pointer_only,,,
y165,Wanyurr,unclassified,Australia,,,Y165,,,none,,listed,unknown,false,,pointer_only,,,
y167,Dhalundhirr,unclassified,Australia,,,Y167,-15.253827577513,145.28010348882,austlang,true,listed,unknown,false,,pointer_only,,,
y168,Waguurrga,unclassified,Australia,,,Y168,-15.113273970809,144.92456314953,austlang,true,listed,unknown,false,,pointer_only,,,
y169,Kuuku I'yu,unclassified,Australia,,,Y169,-12.188160810057,142.87967121538,austlang,true,listed,unknown,false,,pointer_only,,,
y171,Ogh Igadj,unclassified,Australia,,,Y171,-16.402550903482,142.15742094916,austlang,true,listed,unknown,false,,pointer_only,,,
y178,Kugu Yi'anh,unclassified,Australia,,,Y178,-14.486698904758,141.65491206044,austlang,true,listed,unknown,false,,pointer_only,,,
y179,Wantjika,unclassified,Australia,,,Y179,,,none,,listed,unknown,false,,pointer_only,,,
y18,Ulwawadjana,unclassified,Australia,,,Y18,,,none,,listed,unknown,false,,pointer_only,,,
y180,Nhawalgaba,unclassified,Australia,,,Y180,-19.235267707586,146.78905128908,austlang,true,listed,unknown,false,,pointer_only,,,
y181,Western Ayapathu,unclassified,Australia,,,Y181,,,none,,listed,unknown,false,,pointer_only,,,
y186,Mpakwithi,unclassified,Australia,,,Y186,-12.284022164349,141.93317052293,austlang,true,listed,unknown,false,,pointer_only,,,
y187,Mutyanthi,unclassified,Australia,,,Y187,-11.916541529331,142.78673373187,austlang,true,listed,unknown,false,,pointer_only,,,
y188,Kokiny,unclassified,Australia,,,Y188,-16.475660562145,141.58593652979,austlang,true,listed,unknown,false,,pointer_only,,,
y190,Yumukuntyi,unclassified,Australia,,,Y190,-10.914941191676,142.46475840009,austlang,true,listed,unknown,false,,pointer_only,,,
y192,Andooyomo,unclassified,Australia,,,Y192,-10.938013975988,142.60727846333,austlang,true,listed,unknown,false,,pointer_only,,,
y193,Uyungkuthi,unclassified,Australia,,,Y193,-12.083564115808,142.65569841319,austlang,true,listed,unknown,false,,pointer_only,,,
y194,Utyangikwathiya,unclassified,Australia,,,Y194,-11.892225785948,142.47211045581,austlang,true,listed,unknown,false,,pointer_only,,,
y197,Ogh Angkula,unclassified,Australia,,,Y197,,,none,,listed,unknown,false,,pointer_only,,,
y199,Ogh Alungul,unclassified,Australia,,,Y199,-14.680814632363,144.07633134193,austlang,true,listed,unknown,false,,pointer_only,,,
y202,Ndrangith,unclassified,Australia,,,Y202,,,none,,listed,unknown,false,,pointer_only,,,
y205,Ndwa'ngith,unclassified,Australia,,,Y205,,,none,,listed,unknown,false,,pointer_only,,,
y207,Uw El,unclassified,Australia,,,Y207,-15.145513895239,141.82820776779,austlang,true,listed,unknown,false,,pointer_only,,,
y208,Uw Olem,unclassified,Australia,,,Y208,,,none,,listed,unknown,false,,pointer_only,,,
y209,Kok Wap,unclassified,Australia,,,Y209,-15.395141978462,141.72354174417,austlang,true,listed,unknown,false,,pointer_only,,,
y210,Kirka,unclassified,Australia,,,Y210,-14.931001240529,141.66574729059,austlang,true,listed,unknown,false,,pointer_only,,,
y211,Uutaalnganu,unclassified,Australia,,,Y211,-13.099027810554,143.34060530771,austlang,true,listed,unknown,false,,pointer_only,,,
y212,Thayem,unclassified,Australia,,,Y212,,,none,,listed,unknown,false,,pointer_only,,,
y213,Ungan,unclassified,Australia,,,Y213,,,none,,listed,unknown,false,,pointer_only,,,
y215,Kuuk Thaayunth,unclassified,Australia,,,Y215,-14.952619015444,141.64616667751,austlang,true,listed,unknown,false,,pointer_only,,,
y217,Koko-koko,unclassified,Australia,,,Y217,,,none,,listed,unknown,false,,pointer_only,,,
y219,Alodja,unclassified,Australia,,,Y219,-15.678742062756,144.82557537442,austlang,true,listed,unknown,false,,pointer_only,,,
y221,Di:ru,unclassified,Australia,,,Y221,,,none,,listed,unknown,false,,pointer_only,,,
y223,Kokoberrin,unclassified,Australia,,,Y223,,,none,,listed,unknown,false,,pointer_only,,,
y225,Wik Totjan,unclassified,Australia,,,Y225,,,none,,listed,unknown,false,,pointer_only,,,
y227,Daru,unclassified,Australia,,,Y227,,,none,,listed,unknown,false,,pointer_only,,,
y231,Yaraytyana,unclassified,Australia,,,Y231,-11.09182069869,142.70568505621,austlang,true,listed,unknown,false,,pointer_only,,,
y232,Yatay,unclassified,Australia,,,Y232,-10.683089390777,142.62409194796,austlang,true,listed,unknown,false,,pointer_only,,,
y235,Dulgubarra Mamu,unclassified,Australia,,,Y235,,,none,,listed,unknown,false,,pointer_only,,,
y236,Yintyingka,unclassified,Australia,,,Y236,,,none,,listed,unknown,false,,pointer_only,,,
y237,Athina,unclassified,Australia,,,Y237,,,none,,listed,unknown,false,,pointer_only,,,
y238,Injinoo Ikya,unclassified,Australia,,,Y238,,,none,,listed,unknown,false,,pointer_only,,,
y33,Gudjandju,unclassified,Australia,,,Y33,,,none,,listed,unknown,false,,pointer_only,,,
y38,Yanganyu,unclassified,Australia,,,Y38,,,none,,listed,unknown,false,,pointer_only,,,
y4,Kulkalgaw Ya,unclassified,Australia,,,Y4,-9.941779926779,143.03943992251,austlang,true,listed,unknown,false,,pointer_only,,,
y47,Wik Paach,unclassified,Australia,,,Y47,-13.345567028973,141.67326858011,austlang,true,listed,unknown,false,,pointer_only,,,
y5,Kawalgaw Ya,unclassified,Australia,,,Y5,-10.643285260301,142.21428553311,austlang,true,listed,unknown,false,,pointer_only,,,
y63,Jugaiwadha,unclassified,Australia,,,Y63,,,none,,listed,unknown,false,,pointer_only,,,
y67,Flinders Island language,unclassified,Australia,,,Y67,,,none,,listed,unknown,false,,pointer_only,,,
y68,Baraban,unclassified,Australia,,,Y68,,,none,,listed,unknown,false,,pointer_only,,,
y70,Yuwula,unclassified,Australia,,,Y70,,,none,,listed,unknown,false,,pointer_only,,,
y75,A'ragu,unclassified,Australia,,,Y75,,,none,,listed,unknown,false,,pointer_only,,,
y86,Kuku Bididji,unclassified,Australia,,,Y86,-15.748810427134,144.99732971191,austlang,true,listed,unknown,false,,pointer_only,,,
y87,Kuku Buyunji,unclassified,Australia,,,Y87,-16.219343481309,145.34247994329,austlang,true,listed,unknown,false,,pointer_only,,,
y92,Kuku Yanyu,unclassified,Australia,,,Y92,,,none,,listed,unknown,false,,pointer_only,,,
y98,Kuku Waldja / Wulpura,unclassified,Australia,,,Y98,-16.226318647741,145.07671164431,austlang,true,listed,unknown,false,,pointer_only,,,
yabu1234,Yabula Yabula,Pama-Nyungan,Australia,yabu1234,yxy,S38;S40,-35.76116,145.23209,glottolog,false,documented,extinct,false,,open_resource,1,,Pama-Nyungan > Southeastern Pama-Nyungan > Victorian Pama-Nyungan > Eastern Victoria > Yorta Yorta
yadh1237,Yadhaykenu,Pama-Nyungan,Australia,yadh1237,,Y8,-11.314,142.725,glottolog,false,documented,extinct,false,,pointer_only,,661.7,Pama-Nyungan > Paman > Northern Pama > Gudang-Northeast Paman > Northeast Paman > Uradhic > Yadhaykenu-Angkamuthi
yaga1256,Yagara-Jandai,Pama-Nyungan,Australia,yaga1256,,,-27.87647555,152.4602773,glottolog,false,documented,extinct,false,,none,,781.2,Pama-Nyungan > East Queensland Border Pama Nyungan
yaga1262,Yagara,Pama-Nyungan,Australia,yaga1262,yxg,E23;E25;E26;E86,-27.87648,152.46028,glottolog,false,documented,extinct,false,,live,262,,Pama-Nyungan > East Queensland Border Pama Nyungan > Yagara-Jandai
yala1262,Yalarnnga,Pama-Nyungan,Australia,yala1262,ylr,G11;G8,-21.731,139.511,glottolog,false,comprehensive,extinct,true,177,open_resource,1,41,Pama-Nyungan > Kalkatungic
yand1251,Yanda,Pama-Nyungan,Australia,yand1251,yda,G9,-21.23270508,140.5134756,glottolog,false,documented,extinct,false,,pointer_only,,1224.8,Pama-Nyungan > Greater Maric > Guwa-Maric > Guwa-Yanda
yand1253,Yandruwandha,Pama-Nyungan,Australia,yand1253,ynd,L18;L65,-28.4744,140.583,glottolog,false,documented,extinct,true,115,pointer_only,,649.6,Pama-Nyungan > Karnic > Central Karnic > Western Central Karnic > Yandruwandhic
yand1261,Yandjibara,Pama-Nyungan,Australia,yand1261,xyb,,-24.746981,145.647382,glottolog,false,classified,extinct,false,,none,,,Pama-Nyungan > Greater Maric > Guwa-Maric > Maric > Southern Maric > Bidyaric
yang1288,Yangman,Yangmanic,Australia,yang1288,jng,N68,-14.4964,132.52,glottolog,false,documented,extinct,false,,pointer_only,,,Yangmanic
yang1305,Yangathimri,Pama-Nyungan,Australia,yang1305,tjj,Y11;Y14,-12.032,141.846,glottolog,false,documented,nearly extinct,false,,pointer_only,,,Pama-Nyungan > Paman > Northern Pama > Albatross Bay > Anguthimri-Yangathimri-Yuputhimri > Anguthimri-Yangathimri
yang1308,Yanga (Australia),Pama-Nyungan,Australia,yang1308,,,-19.29,142.475904,glottolog,false,classified,unknown,false,,none,,,Pama-Nyungan > Paman > Mbara-Yanga
yank1247,Yankunytjatjara,Pama-Nyungan,Australia,yank1247,kdd,C4,-26.4064,133.577,glottolog,false,comprehensive,nearly extinct,true,163,open_resource,10,,Pama-Nyungan > Desert Nyungic > Wati > Pintupic > Nuclear Pintupic > Wangkatja-Tjarra > Tjarra
yann1237,Nhangu,Pama-Nyungan,Australia,yann1237,jay,N103;N107;N114;N119;N129;N211;N72,-12.0853,134.877,glottolog,false,documented,shifting,false,,pointer_only,,1548.3,Pama-Nyungan > Yuulngu
yann1238,Yan-nhangu,Pama-Nyungan,Australia,yann1238,,,-12.0853,134.877,glottolog,false,classified,unknown,false,,none,,,Pama-Nyungan > Yuulngu > Nhangu
yany1243,Yanyuwa,Pama-Nyungan,Australia,yany1243,jao,N152;N153,-15.7621,136.055,glottolog,false,documented,moribund,true,136,pointer_only,,2078.5,Pama-Nyungan > Ngarna
yara1254,Yaraldi,Pama-Nyungan,Australia,yara1254,,,-35.5756,139.20543,glottolog,false,documented,extinct,false,,none,,764.5,Pama-Nyungan > Southeastern Pama-Nyungan > Victorian Pama-Nyungan > Lower Murray > Yaraldi-Keramin-Yitha > Narrinyeri
yard1234,Yardliyawarra,Pama-Nyungan,Australia,yard1234,yxl,L7,-29.79543,141.77353,glottolog,false,documented,extinct,false,,pointer_only,,,Pama-Nyungan > Yarli-Baagandji > Yarli
yari1243,Yari-Yari,Pama-Nyungan,Australia,yari1243,,S24,-34.190056,142.273631,glottolog,false,documented,unknown,false,,pointer_only,,,Pama-Nyungan > Southeastern Pama-Nyungan > Victorian Pama-Nyungan > Lower Murray > Yaraldi-Keramin-Yitha > Northern Sunraysia
yarl1236,Yarli,Pama-Nyungan,Australia,yarl1236,,,-29.49049805,140.9591946,glottolog,false,documented,extinct,false,,open_resource,1,553.3,Pama-Nyungan > Yarli-Baagandji
yarl1238,Yarluyandi,Pama-Nyungan,Australia,yarl1238,yry,,-25.83705,139.58436,glottolog,false,documented,extinct,false,,none,,898.4,Pama-Nyungan > Karnic > Central Karnic > Western Central Karnic > Pirlatapa-Dieric > Dieric > Ngamini-Yarluyandi-Karangura
yaru1254,Ngandangara,Pama-Nyungan,Australia,yaru1254,,L30,-27.58,142.45,glottolog,false,documented,unknown,false,,pointer_only,,,Pama-Nyungan > Karnic > Badjiri-Eastern Karnic > Eastern Karnic > Wilson River (Grey Range)
yawa1258,Yawarawarga,Pama-Nyungan,Australia,yawa1258,yww,L23,-26.7334,140.871,glottolog,false,documented,extinct,false,,pointer_only,,1136.9,Pama-Nyungan > Karnic > Central Karnic > Western Central Karnic > Yandruwandhic
yawi1239,Yawijibaya,Worrorran,Australia,yawi1239,jbw,K53,-15.348087,124.529665,glottolog,false,documented,extinct,true,152,pointer_only,,,Worrorran > Western Worrorran > Worrorra
yawu1244,Yawuru,Nyulnyulan,Australia,yawu1244,ywr,K1,-18.004,122.693,glottolog,false,comprehensive,extinct,true,228,open_resource,10,,Nyulnyulan > Eastern Nyulnyulan > Yawuric
yayg1236,Yaygir,Pama-Nyungan,Australia,yayg1236,xya,E10,-29.686722970453,153.18784362556,glottolog,false,documented,extinct,true,184,pointer_only,,31,Pama-Nyungan > Southeastern Pama-Nyungan > North Coast Pama-Nyungan > Gumbaynggiric
yidi1250,Yidiñ,Pama-Nyungan,Australia,yidi1250,yii,E55;Y117;Y226,-17.1332,145.876,glottolog,false,comprehensive,moribund,true,315,open_resource,11,1155.2,Pama-Nyungan > Yimidhirr-Yalanji-Yidinic > Yidinic
yiij1234,Yiiji,Worrorran,Australia,yiij1234,,K32,-14.8347,125.72,glottolog,false,documented,moribund,false,,pointer_only,,,Worrorran > Northern Worrorran > Wunambal
yind1247,Yindjibarndi,Pama-Nyungan,Australia,yind1247,yij,W37;W70,-21.5379,117.001,glottolog,false,comprehensive,moribund,true,249,live,26,658.8,Pama-Nyungan > South-West Pama-Nyungan > Pilbara > Ngayarda > Central Ngayarda > Yindjibarndi-Kurrama
yind1248,Yindjilandji,Pama-Nyungan,Australia,yind1248,yil,G14;G42;G52,-19.24252,137.5894,glottolog,false,comprehensive,extinct,true,90,open_resource,2,1118.3,Pama-Nyungan > Ngarna > Southern Ngarna > Ngarru
ying1247,Yinggarda,Pama-Nyungan,Australia,ying1247,yia,W19;W42;W43;W46;W55,-25.4446,115.58,glottolog,false,comprehensive,extinct,true,119,open_resource,1,1325.8,Pama-Nyungan > South-West Pama-Nyungan
yinh1234,Yinhawangka,Pama-Nyungan,Australia,yinh1234,ywg,A48,-22.9178,117.5628,glottolog,false,documented,nearly extinct,false,,pointer_only,,,Pama-Nyungan > South-West Pama-Nyungan > Pilbara > Ngayarda > Central Ngayarda > Panytyima-Yinhawangka
yinw1236,Yinwum,Pama-Nyungan,Australia,yinw1236,yxm,,-12.52068956,142.7036225,glottolog,false,documented,extinct,false,,none,,507.8,Pama-Nyungan > Paman > Northern Pama
yira1239,Yirandhali,Pama-Nyungan,Australia,yira1239,ljw,,-20.65810118,143.9625916,glottolog,false,documented,extinct,false,,none,,2106.8,Pama-Nyungan > Greater Maric > Guwa-Maric > Maric
yira1241,Yirawirung,Pama-Nyungan,Australia,yira1241,,S12,-34.098823177692,140.99932761004,glottolog,false,documented,unknown,false,,pointer_only,,,Pama-Nyungan > Southeastern Pama-Nyungan > Victorian Pama-Nyungan > Lower Murray > Upper Riverland
yiry1245,Yir-Yoront,Pama-Nyungan,Australia,yiry1245,yiy,Y72;Y76,-15.1117,141.767,glottolog,false,documented,moribund,false,,pointer_only,,1083.2,Pama-Nyungan > Paman > Southwest Pama > Coastal Southwest Paman
yith1234,Yitha Yitha,Pama-Nyungan,Australia,yith1234,xth,D7,-33.89,144.22,glottolog,false,documented,extinct,false,,pointer_only,,1757.9,Pama-Nyungan > Southeastern Pama-Nyungan > Victorian Pama-Nyungan > Lower Murray > Yaraldi-Keramin-Yitha > Lower Darling-Lower Lachlan
yort1237,Yorta Yorta,Pama-Nyungan,Australia,yort1237,xyy,D2,-35.9,145.01,glottolog,false,comprehensive,extinct,true,71,open_resource,3,1246.2,Pama-Nyungan > Southeastern Pama-Nyungan > Victorian Pama-Nyungan > Eastern Victoria
yuga1244,Yugambal,Pama-Nyungan,Australia,yuga1244,yub,D35;E11;E17;E66;E68;E76;E92,-29.54832,151.08455,glottolog,false,documented,extinct,false,,pointer_only,,249.3,Pama-Nyungan > East Queensland Border Pama Nyungan > Yugambalic > Yugambal-Bigambal
yugu1249,Yugumbir,Pama-Nyungan,Australia,yugu1249,,,-28.028726,153.286993,glottolog,false,documented,unknown,false,,none,,815,Pama-Nyungan > Southeastern Pama-Nyungan > New South Wales Pama-Nyungan > Greater Bandjalangic > Bandjalangic > Coastal Bandjalang > Tweed-Albert
yugu1250,Yugul,Unattested,Australia,yugu1250,ygu,,-12.8686,134.2393,derived_centroid,true,classified,extinct,false,,none,,,Unattested > Mangarrayi-Maran (Unattested)
yulp1238,Yulparitja,Pama-Nyungan,Australia,yulp1238,,,-23.350911655789,123.66842240336,glottolog,false,documented,unknown,true,7,none,,1389.4,Pama-Nyungan > Desert Nyungic > Wati > Martuwangkic > Warnman-Wangka > Martu Wangka
yulp1239,Yulparija,Pama-Nyungan,Australia,yulp1239,,A67,-18.923519,122.370316,glottolog,false,documented,moribund,true,177,pointer_only,,,Pama-Nyungan > Desert Nyungic > Wati > Martuwangkic
yupu1235,Yuputhimri,Pama-Nyungan,Australia,yupu1235,,Y19,-12.004,141.847,glottolog,false,documented,extinct,false,,pointer_only,,,Pama-Nyungan > Paman > Northern Pama > Albatross Bay > Anguthimri-Yangathimri-Yuputhimri
